ID,text,sexism,gender,hostile,misogyny,misandry
6362,女权表双标极端，看新闻根据性别评论已经不是一天两天了,1,0,1,1,0
6363,我妈至少占了两条，她一边厌恶自己的人生一边安排我的人生安排成她那个样子，甚至还对我说要我结婚就是想让我吃点苦，她觉得我过得太舒服了。可是我明明过得比同龄人都要辛苦很多啊！,0,0,0,0,0
6364,看的时候就感觉她特别没礼貌，特别喜欢锤人，还锤那么大声，心疼,0,0,0,0,0
6365,这是权力社会的痼疾，一切弱势者的共同命运，应改变的是系统问题，而不是把某个问题孤立出来予以解决。而网上女权婊的叫嚷，实际上，是泄一己之私愤，求一己之私利，为权力转移压力而己。,1,0,1,1,0
6366,"看小朋友排队打针了么。我们或许就是第三个、第四个。,怕越来越多的职业隐形拒绝女性。,怕被逼着结婚生娃。",0,0,0,0,0
6367,一天到晚说“奥利给”“唱跳rap”还有其他睿智发言，各个都很丑，还说只要坐在那里就有女生倒贴，乌鸡鲅鱼,0,0,0,0,0
6368,有房很多人也不加名，有彩礼也有嫁妆，生育付出却是自己承担，哪里激进了？不但不激进，还容易育儿失去生存机会，最后落个什么都没有，连抚养权都得不到。,0,0,0,0,0
6369,评论问看不见“无嫌疑”吗？看什么看？当初死不承认把受害者逼到露脸实名上JTBC新闻直播间指着鼻子控诉最后不得已认了的人，既然法律上“无嫌疑”就该感恩戴德下辈子苟且偷生赎罪。恶心成什么样子才会腆着脸强调自己无嫌疑复出？评论还tm洗无嫌疑洗万一是诬告。,0,0,0,0,0
6370,哈哈哈他们确实自我感觉特别良好，觉得自己又帅又聪明还讨人喜欢，要是女生也能这么自信就好了,1,1,0,0,0
6371,杨贵妃和她的姐妹动用军饷给自己装扮花用，边疆战士连饭都吃不上，那个时候，你的所谓女权在哪里？,1,0,1,1,0
6372,之间只能选一个，那就选传统吧。如果选女方姓就做上门女婿吧。,0,0,0,0,0
6373,骗的就是你20岁的小姑凉好不好，哈哈哈，又水灵又蠢的年纪，既能提供性价值又能骗点钱,1,0,1,1,0
6374,我也是，这样的人渣在别人面前优秀和蔼，为人正直善良大方有担当，反正就是各种好，实际上龌龊得要命！他们自己做过的事情只有自己知道！不要以为永远都可以做这些恶心的事！会有报应的！不是不报，时候未到！！！！,0,0,0,0,0
6375,女性，只有掌握了权力，才算崛起。当个吉祥物，不算掌权,0,0,0,0,0
6376,就是，选择生孩子与结婚都是个人自由选择，对于此类情况，我个人不喜欢那些人反对甚至歧视和自己选择不一样的人，比如：自己丁克但不爽别人生孩子，或者自己传统主义想要孩子但不爽别人丁克。他们自己选择就选择了，还不爽这个不爽那个干啥，太累了，负能量满满不好~,0,0,0,0,0
6377,哈哈哈哈我今天又刷到有人说起这事，我就想起那天的评论，真的呆了，一群憨憨学到了独立女性这个词就开始滥用,1,0,0,1,0
6378,配图那个是弱智而觉的别人也和ta一样弱智吗？ 国籍是出生就有的 结婚证也是出生就有的吗？,0,0,0,0,0
6379,呵呵，这些不知廉耻的女人，请加我好友联系我,1,0,1,0,0
6380,是的，对一个人刚开始的印象很好，感觉人长得好看，性格也不错。然后慢慢接触后发现真踏马虚伪，遇到过一个看起来挺好看又乖的小姑凉在我面前上演了一出精分戏，几分钟之内在通过电话在几个人之间挑拨是非,0,0,0,0,0
6381,希望我国那些丑闻明星也有羞愤这个自觉，自杀就算了，好歹有点羞耻心,0,0,0,0,0
6382,看看人家的羞耻心，自杀不提倡，但是这态度是对的，请我国明星学学，品行不端艺人要点脸，少蹦哒吧，毕竟追星的学生多一些，少祸害点孩子,0,0,0,0,0
6383,我国明星可不只是骚扰女学生，都是直接睡的，要不是打胎团的粉丝怎么来的？有人洗，脑残多，我有什么办法,1,1,1,0,0
6384,写文章写的道理错误，逻辑有问题，但是难道不是微博女权的现状？之前我感觉，微博上的大多数女权不是真女权，打着女权的幌子泄私愤，把女权和消费主意划等号……这是真女权？,0,0,0,0,0
6385,怎么了，是戳到你痛处了吗还删评拉黑，小学鸡？混个28⭐ 就觉得自己是射王吗？我觉得你爸都比你会射，不然怎么生得出来你这个崽种？没辅助你算坨💩 ？跟爷在这吠，单排玩家的优越感让你连爸爸都不认了吗？,0,0,0,0,0
6386,"所以咯，世界美不美好两性平不平等不是这类占着茅坑放干屁的人关心的事。但如果更多的人了解父权社会是怎么一回事，就有更多人参加到跟异性势力间的合作，不去听极端主义放屁了。说到这里突然有一种民智未开的忧心忡忡怎么回事,是这样的。从他们说话的风格可以感觉得出来，他们只是根据看到自身和身边发生的事就开始嚷嚷着为自己这一方的性别争取权力。言语极端而土味。但是敢成为“XX主义活动家”的人，往往都有一定地位了，但他们依旧眼界固定。还有就是为了保持这个身份，故意选择不去看这些明摆着的事情",0,0,0,0,0
6387,不说别的 她演技着实很糟糕好么 她主要的London fields伦敦战场明显需要她演出蛇蝎美人的感觉来 但依我看 这要是换成斯嘉丽或朱莉甚至是海瑟薇都会比她迷人耐看一万倍 没有演技和底蕴的支撑 空洞的眼神和浮于表面的性感毫无魅力可言 开场哇了之后 只剩下boring了 她也就适合街拍而已,0,0,0,0,0
6388,最他妈痛恨糟蹋姑娘的畜生了，愿那些人下辈子做只🐔,0,0,0,0,0
6389,❌敦煌-鸣沙山，越野摩托项目五星渣评  ❌女生切勿乘坐，女生切勿乘坐，女生切勿乘坐  越野摩托规定一个司机带一个游客。凡是带女性游客的司机都会故意在很多地方刹车，让女生撞在他们后背上。而且游客在乘坐钱已经支付了费用，下车后司机还会要小费。,0,0,0,0,0
6390,❌敦煌-鸣沙山，越野摩托项目五星渣评  ❌女生切勿乘坐，女生切勿乘坐，女生切勿乘坐❌ 越野摩托规定一个司机带一个游客。凡是带女性游客的司机都会故意在很多地方刹车，让女生撞在他们后背上。而且游客在乘坐钱已经支付了费用，下车后司机还会要小费。,0,0,0,0,0
6391,那到底怎么建立公正的判定？在一个女性弱势的世界中,0,0,0,0,0
6394,反正不婚的女权主义者不婚的永远不婚。。呵，想沉沦的自己沉沦去,0,0,0,0,0
6395,某些地方，我不是指所有，谁有传姓氏的可能就把家产分给谁，所以在默认随父姓的前提下祖祖辈辈都在拼命生儿子，因为女儿不能分家产。偶尔冒出个女的生个娃随自己姓，娘家立刻重新分财产把她划入分配范围。另外夫妻同姓这事确实不少见，一般人那就没所谓了，极少数地区还要讲究孩子入谁的家谱……,0,0,0,0,0
6396,？？这家伙还用投？他的厌女言论我都快背下来了,0,0,0,0,0
6397,就是现在，周围好多人都像看女流氓一样看我,0,0,0,0,0
6398,事实上，在“女权”运动日益高涨的同时，在自己名字前冠夫姓的女人也越来越多。她们似乎认为这比较时髦。这几年收到好些名片都是这类名字。其实旧中国也并没有将夫姓与本姓并列这个做法，而是直接改夫姓。//,0,0,0,0,0
6400,可是胡歌那些黑料都是有影像记录，的确对女性不尊重也能洗？,0,0,0,0,0
6401,跟资产有关系  （我们这的女儿完全没继承权 房子 土地 ）,0,0,0,0,0
6402,"您果然是牙医 不长眼珠子的 我写的全篇哪有“包”字儿？你满头都是,你老婆背限量款铂金包，戴皇室珠宝，有私人飞机，使唤2个菲佣吗",0,0,0,0,0
6403,这种时候冲出来说我虽然是女生但是我怎么怎么的人也很无语，是求着对方一句“你乖，摸摸头”吗，完全跑偏了。,0,0,0,0,0
6404,我看到“要，当然要”我就没法阅读全文了，你他妈生孩子痛的又不是你，养的也不是你，你当然会说“要，当然要” 我要你🐴 呢,1,1,1,0,1
6405,有能耐找本国的赵爷要钱啊，我国女权的特色不是又红又专吗，怎么能随便接受他国施舍,1,0,0,1,0
6406,我也以为搞女利不应该比驴高好几个段位么,1,0,1,1,0
6407,所以说人一旦有了执念是真的魔鬼，和那些女德就没什么两样了,1,0,1,1,0
6408,哪怕社会地位是女性为强势也会出现这样的问题，因为与性别地位孰强孰弱无关，与人本身有关,0,0,0,0,0
6409,她说的太娘了是指她自己太弱了吧，枪的后座力度大吓到她自己了，她觉得丢脸啦吧,0,0,0,0,0
6410,哈哈哈哈哈哈这不就是我吗 一开始：我只是在陈述事实他们为什么要说我打拳女权不就是平权吗  现在的我：爷重拳出击,0,0,0,0,0
6411,我真的做梦都没想到，中国有一天居然有一群女人开始反对别人姓什么，我了个去呀，袁院士把你们唯的太饱吗？姓啥人家也是他妈的孩子。,0,0,0,0,0
6412,这女的豁出一切就是为了自己的私立,0,0,0,0,0
6413,别为了这个渣渣浪费口水了，咱们生而为人，感情伴随一生！她生而为狗，为咬人而生！一个网络暴力的发起者，一个没感情，没思想的动物，狗都会感恩，她只会索取，然后恩将仇报之人！她活着已经没有意义了！劝她善良前，请了解她是否是个人！如果蔡艺侬女士能看到，希望解决了这个妖孽！@蔡艺侬,0,0,0,0,0
6414,全自动拉磨机费钱费电废机油啊，婚驴自动拉磨多好，连干粮都自带呢,1,0,1,1,0
6415,只能说什么人有什么粉儿吧。都是出轨还能洗也是醉了，洗出轨的但愿他们自己被绿的时候也能这样自我反省。,0,0,0,0,0
6416,婚母非母，不过是为婚姻生的孩子罢了。,1,0,0,1,0
6417,"她，真的是让人一言难尽，特别是黄轩那次，我的天,嗯，是她",0,0,0,0,0
6418,知道是个女的，我真的被糊上几层滤镜了,1,0,0,0,0
6419,对，所以女性还是要走出家庭，做自己的事业，并且最好做出一番成绩。不然对他们来说，你做的一切依然没有价值，不如回家照顾老小。,0,0,0,0,0
6420,说的就是那些田园女权，跟那些愿意讲道理的人耍无赖要特权，真碰见不讲理的就没辙了，所以战斗力为负的,0,0,0,0,0
6421,那些女的真是闲的蛋疼，不想生，18岁就可以去做结扎手术，多简单,1,0,1,1,0
6422,噢？那您作为一个女孩不关心自己的权利天天给抢你资源的蝻站什么街呢？管好你自己先？？？我说的那句话把你激怒啦,1,0,1,1,0
6424,微博女权婊人数还是相当多的！不然微博风气不可能这么双标！,1,0,1,1,0
6425,我觉得起码她们有集会的权利…我知道肯定有人说你也有权利啊，你见过这种政治意识的集会了吗？根本就不会有,0,0,0,0,0
6426,啊，我还记得当年讨论小美人鱼的时候，只能记得大概哈，她说她的爸妈从小就告诉她以后有个好婚姻稳定生活而没告诉她需要勇敢做自己，她好希望父母可以告诉她后者，所以从小看什么童话书很有必要被父母筛选。我当时很想问她，她有没有意识到，被父母筛选告诉一个女孩应该过怎样的人生，这原本就有问题？,0,0,0,0,0
6427,杜华既讲道理还长的不好看，我为什么要pick她,0,0,0,0,0
6428,"走向极端的女权主义者，有时候会把自己装扮成道德君子。,走向极端的女权主义",0,0,0,0,0
6429,"哈哈哈，是的。思维太发散，有时一说就跑题了。你的感觉是对的，没有错。,还有一种现象，就如那些儒学，中医，如果明明知道他是个骗子，只要他举儒学，中医的名头，那些同好者就马上跳出来帮他说好话。——这也叫自毁长城啊。 人家打他们的名头骗人，割韭菜，他们还帮着辩解，这不是二么？,我也是看到了，一时有感而发。人当然不可能纯粹，甚至常常是自相矛盾的，要不然，那就是上帝，是神，而不是人了。但有些搞女权的，就如爱猫狗的，爱到觉得别人死活都可以无所谓了，那确实会引起别人的反感的。——这叫自毁长城了。",0,0,0,0,0
6430,断章取义造谣生事好厉害，柯洁的智商会说出你造谣的那几句话吗？,0,0,0,0,0
6431,你踩我蛋我不反抗你肯定嚣张啊，但我反抗你肯定住院啊,1,0,1,1,0
6432,这言论怎么会是真 女权，一看就是嫖客说的呀,0,0,0,0,0
6433,"你来性侵我个试试。。。。。。。。。。。都不要你钱也不给钱,等你来试试，，，，，，，，，，，，，，，，，，，，",0,0,0,0,0
6434,老公挣钱不给力那就离婚。如果孩子你能自己生自己养，钱你能自己赚，那你还要一个老公有啥用？,0,0,0,0,0
6436,有人怼就行了，骂多了又说有鸡粉网爆她，我可看透了这些绿茶,0,0,0,0,0
6437,感觉有点脑子的都知道要把女性角色加进去，他们不加就是真的打心底觉得女性不重要,0,0,0,0,0
6438,很容易有，一只不喜欢嗲嗲爱撒娇的女生，从小被洗脑的这种是坏女人,0,0,0,0,0
6439,这逼中国人认识的有几个？天天放一个不知名棒子性骚扰天性骚扰地，一堆粉丝受众不感兴趣的新闻写得这么精，有意思有价值的也没见你这么能逼逼啊，棒子就算全民互相性骚扰本国人民也喜闻乐见，平台多留点给圈内新兴鲜肉小花不比这群放出来毫无水花的棒子强？,0,0,0,0,0
6440,都一样可怕。上回见个屌癌看不上全中国女性,1,1,1,0,1
6441,"打这么多字真是辛苦你了呢～可惜你只是一个自以为是满脑废料的卑微蝈蝻,回不上开始人身攻击了？回不上开始人身攻击了？回不上开始人身攻击了？回不上开始人身攻击了？回不上开始人身攻击了？回不上开始人身攻击了？回不上开始人身攻击了？回不上开始人身攻击了？回不上开始人身攻击了？🤢 🤢 🤢 🤢 🤢 🤢 🤢 🤢 🤢 🤢 🤢 🤢",1,1,1,0,1
6442,我也觉得泥塑女明星怪怪的，但我不敢说,0,0,0,0,0
6443,一条不解恨，再发一条骂。所有盲目崇拜美貌的人，所有说不清楚美貌究竟有什么好处但就是着魔一般吹捧美貌，别人劝没必要有颜值焦虑因为颜值没大用，还不听还怼的人。你们有多重的颜值焦虑，多窒息的自我阉割，多么繁琐的物化自己，因此多痛苦，都特么活该啊！！！活jb该！！！你们自己选的！！,0,0,0,0,0
6444,"追求演艺圈或吸引富豪大老板也未见得一定要顶好看，好多时候是好看的差不多就行了。在美貌这条路上一路狂奔到顶，未必有用。,问题就在这“你愿意为多看几眼一幅画而付出多少钱呢？”——很多时候是，免费，了不起嘴炮夸两句。最好也不过是比自己原本待遇多20%（随便举的）。但就是这么点“好处”，就引得这么多女生前赴后继的坚信长得好看有红利。有病吧一个个。目光是不是太狭窄了点，能不能格局大点",1,0,1,1,0
6445,"再同意不过——“颜值焦虑这么严重是不是时刻想着讨好异性造成内卷？”,那你现在多大（大概区间就行）（如果不方便就无视这条吧）,就超级无奈。你看到她们因为颜值焦虑痛苦的不行，然后你说：其实根本没必要有颜值焦虑，颜值这回事是这样这样这样。然后她们：不是的，美貌就是有好处。然后你问：美貌究竟有什么了不得的的好处啊。她们：反正有美貌就是比没有美貌强。我：……行吧，咋不痛苦死你们呢，活jb该",0,0,0,0,0
6446,以前有些工种招女性就是图个好管和廉价,1,0,0,0,0
6447,如果是养Jensen美人，我相信老梁会努力让他玩车玩表。如果你需要买包买房才有美女愿意跟你，那估计你要反思一下自己的脸身和情商。,0,0,0,0,0
6448,其实是在警示各位即将当妈妈的女人：还敢生儿子吗？教不好儿子，等着被fuck吧,1,1,1,0,1
6449,Sharp objects （消失的爱人 Gone Girl作者Gillian Flynn 的第一本书） 整本书说的就是一个母亲表面爱护女儿，但是却以奇特方式折磨女儿的一个故事，虽是虚构，但是现实生活里也有。,0,0,0,0,0
6450,2如果为了好吃懒做当小姐，我多少的有些理解。为了这么不争气的父母，把自己贱卖了，这是有多不值钱，多贱?,0,0,0,0,0
6451,好莱坞矫枉过正，而国内的女星还在被泼脏水骂荡妇,1,0,0,0,1
6452,女方婚后轻松快乐离婚还能分到财产继续过舒服日子，太不公平啦！妒忌啊！才是恨的根源。,1,0,1,1,0
6453,你长得帅就叫霸道总裁撩妻记，你长的丑就是办公职场性骚扰。,0,0,0,0,0
6454,20岁不小了，脑子不清醒的30岁也这样，想当年我高中还未成年就关注木姐了，坚持打拳到现在,0,0,0,0,0
6455,但是，如果不是思想稍微跳出框子的女人，其实是不会有嫉妒这种的本能的，他们顶多嫉妒哪个女的漂亮 哪个女的年轻 哪个女的得到的爱多,0,0,0,0,0
6456,孩子是女人决定随父姓的，这句话就很魔幻。反正我是没有见过单选题只有一个选项的,0,0,0,0,0
6457,papi酱的事觉得大家有点反应过激了，平等不是形式上的。,0,0,0,0,0
6458,这大姐脑回路真的还有点………她在另一个评论回复我了，吓的我头都掉了……,0,0,0,0,0
6459,学历高的估计更厉害，从道理上说服你，不然就身体上睡服你,0,0,0,0,0
6460,所以啊，你们要的到底是女权还是特权？,0,0,0,0,0
6461,第二个是不是来评论里找金主的，希望能救她于水火？,1,0,0,1,0
6462,下意识的屈服，藏在普通言语里的求助，以及太过于痛苦，而不得不告诉自己“是爱情”“如果老师爱我的，那就没关系吧”。因为还要活下去，所以不能告诉自己是被老师强奸了，只能假装那是爱。强奸的发生比我们想象中的复杂，那是有预谋的，成年人都会被pua，儿童更是，没有人有权利去苛责李星星,0,0,0,0,0
6463,我知道对于我们这部分没有在未成年时期遭遇强奸的人来说，无法对那种痛苦拥有想象力。在我们的预想里，只要激烈反抗，冲出去告诉家长，就可以从困境里解脱。可不是这样的，我在房思琪的初恋乐园里，看到了受害者是如何变成受害者的，父母对性教育的缺席，孩子的“羞耻心”“自尊心”，以及权利不对等,0,0,0,0,0
6464,前任的漂亮更清纯甜美 一看就是正经人 现在这位一看就很肉的感觉,0,0,0,0,0
6465,是的 现在好多孩子都被节奏带跑了 无论德普有多离谱 吸毒之类的 但是他应该不会撒谎家暴 这个女人要好好感谢温子仁 一部好片子就成功洗白了 但是她演的角色不代表现实中她也是那样的美好正义的,0,0,0,0,0
6466,我室友也这样，直女太多没办法，做自己就好。加油！,0,0,0,0,0
6467,哈~我在医院就碰到一个既不给宝宝跟父姓，又不跟母姓，死活要起第三方姓的宝爸,0,0,0,0,0
6468,MeToo运动不可否认确实做出了很多贡献，让人们看到了关于两性平等的希望。但发展到现在已经变得有些可怕，很多指控名人的人完全拿不出证据，却使得名人完全丧失回应的权利，失去工作，甚至背负一辈子的骂名；而一些已经确认的受害人，不得不面对媒体和一些团体反复的提及，二次伤害加剧。,0,0,0,0,0
6469,再一次“以前他们只是抢我们的土地和财富，后来他们抢我们的身体和子宫，现在他们连我们的性别都要抢走了”,1,1,0,0,1
6470,凯瑟琳德纳芙宣扬的“自由调情”的社会，太过理想化了，现实更多的是女性受到了侵害,0,0,0,0,0
6471,凯瑟琳德纳芙呼吁的“自由调情”的社会太过理想化，事实是更多女性受到了侵害,0,0,0,0,0
6472,是的，不结婚不生孩子的不可以说结婚生孩子的有问题，同样，结婚生孩子的也不能去说不结婚不生孩子的是不负责任是有问题的，大家都是自己内心的选择,0,0,0,0,0
6473,就是梁钰的事。女明星被屌子骚扰了，找她来求助。她发微博之后，粉丝又说能不能删掉微博里女明星名字的tag。然后女权这边觉得她们卸磨杀驴，明星粉丝那边也有人说不要沾女权沾女权会很危险、甚至有人说女权蹭热度啥的。然后就变成两边互骂…我也是看到了一些少量对女明星和女粉丝群体的辱骂，总之,0,0,0,0,0
6474,别让你妹再整容了，脸上大动过的就没有几个不抑郁的,0,0,0,0,0
6475,对啊，我一直在强调女的像是有心理病症，而且孩子很可怜，一堆人还在和我扯冠名权，可能老公对她不好，我真的好烦喔，我明明都肯定她文章里说的对的地方了啊。,0,0,0,0,0
6476,从来都get不到她的颜的人表示她的艳压粉真的让我一个女星粉心生厌恶，就不能尊重下其他女明星吗？她的颜吹不止一次辣菜我喜欢的女星了,0,0,0,0,0
6477,支持，这么搞下去估计以后女演员想要上位导演都不敢要了😂,0,0,0,0,0
6478,"to木子洋的女粉丝，好了，我删光了评论。我的承诺做到了。你们不用回复我了哦,图二的话可以代换为：那些平时说要吃壮阳药的朋友们，现在壮阳药涨价了，你们可以少吃点，反正短也不是一天两天了。",1,1,1,0,0
6479,"针对减肥：那些平时说要吃壮阳药的朋友们，现在壮阳药涨价了，你们可以少吃点，反正短也不是一天两天了。,他为什么觉得女粉丝喜欢看他脱衣服呢？",1,1,1,0,0
6480,女的没地，田园不了，还专门问了下，没地～顺便问下，女人活着有啥义务,1,0,1,1,0
6481,对，我老家现在还是这样，父母之命➕媒妁之言➕子女意见,0,0,0,0,0
6482,法院判决书上确切证明了伍迪在宋宜成年前都和她没关系。他住自己的公寓，米亚和养子女住，他们不在一起生活，伍迪觉得小孩麻烦压根不管她和前任那堆娃，只带带自己那三个。宋宜直到成年读大学之后才和伍迪说话交流，然后他俩就搞上了，这家人实在太奇葩了,0,0,0,0,0
6483,苍蝇不叮， 东哥确实让全国人民失望了 ，肩负家庭责任 还有一大帮企业员工和全国人民的榜样，就要牺牲自己一些东西 别贪玩，更何况家有仙妻， 东哥这次...,0,0,0,0,0
6484,被施暴者有受虐倾向吧，不然怎么能忍得了一而再再而三,0,0,0,0,0
6485,强吻这事儿长得帅的吧就是霸道总裁范儿，长得磕碜点儿的就是性侵犯了,0,0,0,0,0
6486,支持色情小说的那个什么恩和元元，有何脸面谈女权,0,0,0,0,0
6487,叔，这种人根本不是女权，是是非不分，脑子进水。,0,0,0,0,0
6488,真的，我一个女的都看不过去这种假女权,0,0,0,0,0
6489,为自己的权利斗争和为自己的懒找借口，就是女权主义和女犬主义的区别,0,0,0,0,0
6490,作妖作出圈，话题多流量多，然后新妹子可能就以她们为老师了。就和我们当年差不多吧，直到这些新妹子被老师们撕了才会清醒。笑死人了赚私钱当领袖,0,0,0,0,0
6491,不知道为什么所有人都在和女性争所剩无几的权利。,0,0,0,0,0
6492,怎么说呢  上层空间被限制了  留着底层乱斗  给我这种感觉，放弃尊严拼了命的攻击女生讨好上层的有，但是好多女生也意识到这个问题了呀这样的事会越来越少吧  给女生捐卫生巾安心裤的 也都是女生,0,0,0,0,0
6493,这个事情就是  要到了15%的指标  但是没有足够多的女性去报考警校，女权博主自己也没有去报警校，却偏偏要  替别人   要指标。 简单地说，就是她们喊着女性要保家卫国，却从不喊自己要保家卫国，15%的指标已经非常富余了（详见央视新闻），而且是充分考虑女性身体因素的结果。大致就是这么一件事。,0,0,0,0,0
6495,我替她回复，你就是个弱智，幼儿园的学生都比你聪明，你爸妈真可怜，生出你个低能儿，这么简单的子字幼儿园都认识了，不是低能儿就是个坏胚子，事情摆到面前还装傻，你这种人是坏透了，或者你不坏就是个弱智，医院都拯救不了你,0,0,0,0,0
6496,您这辈子就会这个词吧。这里建议把名字换成女拳呢。(*^.^*)亲亲~。,0,0,0,0,0
6497,对啊，甄嬛传里娘娘们都像娘娘，端庄持重，如懿传里面扎扎呼呼毫无气质，动不动就在御前动手打人。,1,0,0,0,0
6498,真的反华 你觉得还能让她来大陆？还能让她上中国的节目？闭眼黑有意思？,0,0,0,0,0
6499,自己屁股上糊着屎💩，还出来说着不割席，温和派容忍污点存在。本质上还是符合自身利益。,0,0,0,0,0
6500,早结婚没毛病?我觉得你有毛病，这种早婚早该禁止了，什么年纪做什么事，该读书的年纪结什么婚??,0,0,0,0,0
6501,你要觉得是责任也不用结婚生子，有欲望马路花几个钱嫖一下即可。人类养育子嗣更多是因为感情，你要没有感情，也别祸害你未来的孩子,0,0,0,0,0
6502,很难想象家暴的恐怖，作为身边很可能是陪伴走完余生的人，又怎么可能z如此狠心。尊重女性，支持女性，如果不爱请放手,0,0,0,0,0
6503,那我也没上街砍人啊，怎么有人说我是极端女拳,0,0,0,0,0
6504,我关注了您一段时间，你的有些话让我很赞同，但我真的觉得你不是很了解网上的极端女权，她们都是不婚不育的呀,0,0,0,0,0
6505,第一个是一堆混蛋。第二个才令人窒息，明知有出路但不走，为现实找尽理由，她倾诉的目的不是解决问题，而是让你理解她，她有苦衷，她无能为力。毕竟开辟新生活太辛苦，维持原有生活最简单。【明日复明日，明日何其多！ 日日待明日，万事成蹉跎。世人皆被明日累，明日无穷老将至。】知易行难。,0,0,0,0,0
6506,希望更多的女性在各种各样的领域占据强势地位……这很难,0,0,0,0,0
6507,女权和穆斯林站在一起，真是个搞笑的画面啊,1,0,0,1,0
6508,做到自己认为的专业，这跟不女权有啥关系。她可能是跟女的最过不去的，倒是对自己蛮宽松的。,0,0,0,0,0
6509,可不，硬说玩梗，还觉得不理解梗的女的是母狗罢了，我也是真的不理解。,0,0,0,0,0
6511,蛆就喜欢造谣，栽赃给女权，各种各样的谣言已经听了很多了,0,0,0,0,0
6512,。。。中国连女权都没有 哪来的极端女权 又哪来的谴责极端女权的底气？？,0,0,0,0,0
6513,女权想希望死一部分蝻的，非常实际了。,1,0,0,1,0
6514,我就问一句话，如果李星星是你的女儿，你会怎么办？这样的假设你就知道那个杀千刀的如果得不到法律的制裁，你也会去杀了他的。,0,0,0,0,0
6515,嘴巴老是挂着女拳二字的不是蠢（随意跟风彰显自己很in）就是坏（看不惯任何不一样的声音）,0,0,0,0,0
6516,让他们尝尝被身边最深爱的人背叛是什么滋味她们就会把那坑闭上了,0,0,0,0,0
6517,"强调一点， 当中国的家庭妇女 是不承认生育贡献的， 这仅仅是 女性才有的问题， 这不是没有保障 是什么？  她们要当， 没问题， 女权努力给她们争取权益， 让她们当得舒心放心， 就算后悔也有退路 ， 而不是跟社会脱节， 你莫不是以为 ， 让她们爱干什么就干什么， 什么都不管  才叫女权？,我难道说的不是这个意思？ 而且 事实就是没有保障 ， 全靠自己判断 还要法律干什么？,个人选择，但现阶段一穷二白风险大 ，不太建议，不过女权努力的 就是 有保障的让她们当家庭主妇。",0,0,0,0,0
6518,田园女权即使在现实中发生，可能对自己也没太大影响。田园同权可就不一样了，所以应该不会有～,0,0,0,0,0
6519,女权还能这么来解释理解哦？！行吧 她们胸大她们说了算 惹不起惹不起,0,0,0,0,0
6520,你有正当诉求，可以找本选区内的人大代表反映情况表达心声，女代表尤佳，肯定有女代表。,0,0,0,0,0
6521,之前有人给我说女孩子没必要念研究生，还不如毕业之后赶紧找个不错的人嫁了，我特么？？？真是迷惑,0,0,0,0,0
6522,既然这样以后别骂田园女拳，直接反对女权就对了，反正没差,0,0,0,0,0
6523,这些女的成天呼唤爱情，她们到底理解啥是爱情不，他们配有爱情么？,1,0,1,1,0
6524,他们以为有一天他们都会是那个可以潜规则女职员的BOSS,1,1,0,0,1
6525,我没被那个设计冒犯到，就是觉得欲盖弥彰的说辞没什么不要。但被评论冒犯到。急于打拳，冲那群国蝻脸上的那种。都什么王八蛋啊。,1,1,1,0,1
6526,我们不认识人大代表，没机会和人大代表对话，已经被开除出真女权籍,0,0,0,0,0
6527,现在的情况是极端女权造成的？极端女权起码做到反婚了，她们除了给夫权添砖加瓦还做了啥,1,0,0,0,1
6528,生下女奴或者生下奴隶主都是我不愿意的,1,1,0,0,1
6529,犯不着跟田园女权婊斗气啊，这群人三观早都烂透了。,1,0,1,1,0
6530,那只收养女儿给养父玩的🐔，离了恋童癖养父养不活自己吧,0,0,0,0,0
6531,其他女人就算了，杨肥肥真不无辜。它全家干了些啥。而且它那白痴哥都拉出来杀了，不把它全家包括它姐弄死，不怕秋后算账么。,0,0,0,0,0
6532,绝了，我在微博上反驳说彩礼low的人，被女拳和蛆同时围攻，我他妈惊了。,1,0,1,1,0
6533,是呢奥，你找女权要婚女的利益，跟你缠着理化生老师给你讲史地政一样，你说你是不是疯批？老师不一个大耳瓜子给你扇大明湖畔去都对不起容嬷嬷,1,0,1,1,0
6534,好问题，也真的有人在我和我朋友聊天时问我们，女生应该把这些挂在嘴上吗？,0,0,0,0,0
6535,真的无法想象社会有这么多人渣  好恐怖🙏🙏🙏性侵害真的去死吧🙏🙏,0,0,0,0,0
6536,现在的婚姻制度里女性就是隐性奴隶,1,0,0,0,1
6537,现在市面上扎破避孕套套牢老实女人的越来越多了，要是再对堕胎加以限制我们女性就只能用一辈子不过性生活抗议了,0,0,0,0,0
6538,"你分的清妻权和女权再讲话吧。,还有就是为什么讨厌婚驴这个词因为觉得是在无差别扫射全体已婚女性吗？,？你的问题是非婚女拳诉求是什么你扯什么婚驴。我就是在说没必要一说女拳就来已婚女人的婚内利益 这些东西本质与女权无关,谈女权就是老公妻子平等不觉得搞笑吗,为什么说女性权益永远跳脱不开性缘关系去讨论",0,0,0,0,0
6539,陈岚肯定不是女权，有时候觉得她是疯狗，就是为了出名。,0,0,0,0,0
6540,一群屌子天天在那说自己睡到了xxx 我她妈 一脚给你踢断,1,1,1,0,1
6541,因为那是伪女权，伪女权对谁可都不宽容，除了自己,0,0,0,0,0
